id,species,caste,ID_number,date_of_collection,investigator,collection_site,Region,Latitude,Longitude,Forage_Plant,Temperature ,Wind,r.H.,H.I.,Time_of_Day,date_of_dissection,date_of_DNA_extraction,Concentration,Purity,QPCR_Concentration,QPCR_Purity,DNA_Storage,QPCR_Order,Year,CBombiConc,site_collapsed,site_collapsed_10k,Positive,clade,days_Since_May1,faithpd,PC1,PC2,Gammaproteobacteria,Alphaproteobacteria,Firmicutes,Bifidobacterium,Bombiscardovia,Apibacter,Lactobacillus,Snodgrassella,Schmidhempelia,Gilliamella,core,Proteobacteria,site_trip,Month,site_year,date_no_year,batch_conc
142,imp,W,MPS180619-010,6/19/18,TM,,,,,,,,,,,6/20/18,11/6/18,69.1,2.02,69.1,2.02,2018_3,164.0,2018,4278.515435862583,No_Site,No_Site,1.0,short,49,2.0462146672872152,-0.0373925191207079,-0.1082519021054003,0.6791500545028296,0.2510564589586226,0.0118711642700353,0.0,0.0011199211575505,0.0563842972121429,0.0027774044707252,0.1511893562693186,0.518314443996476,0.0001194582568053,0.7299048813630187,0.9302065134614524,No_Site6/19/18,June,No_Site2018,6/19/23,2842463.467347661
146,bor,W,MY180802-002,8/2/18,TM,Swans Island; Roadside,Swans Island,44.1722,-68.4233,Thistle,70.0,,,,11:56,8/6/18,10/20/18,53.1,1.98,53.1,1.98,2018_2,116.0,2018,3850.317029027703,Swans_Island_ME,Swans_Island_ME,1.0,long,93,1.8661698614316973,-0.0784948128586043,-0.0089999052480376,0.8081279925259839,0.0249678850870022,0.0497956323718323,0.0408968819339016,0.0018451477285997,0.0504028961812448,0.0497255634707462,0.3749153334111876,0.0001868504028961,0.4059558565923157,0.9239285297208922,0.8330958776129861,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,290018.05182523833
147,tern,W,MY180802-004,8/2/18,TM,Swans Island; Roadside,Swans Island,44.1722,-68.4233,Thistle,70.0,,,,11:56,8/6/18,10/23/18,18.8,1.82,40.8,1.96,2018_2,129.0,2018,0.0,Swans_Island_ME,Swans_Island_ME,0.0,short,93,1.6585207465659118,-0.11156218858512,-0.0024863305006261,0.9772174696082846,0.0143178748311571,0.0025342509808966,0.0,0.0,0.0058274908342445,0.0,0.0005017045089084,0.8970347977101691,0.0757316524088248,0.979095645462147,0.9915353444394416,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,44.75521426153042
148,vag,M,TWM180802-004,8/2/18,TM,Swans Island; Roadside,Swans Island,44.1722,-68.4233,Thistle,70.0,,,,11:56,8/6/18,10/30/18,24.9,1.97,48.5,2.08,2018_2,141.0,2018,0.0,Swans_Island_ME,Swans_Island_ME,0.0,short,93,2.097918015731941,0.2283420901188205,-0.2645184301483411,0.076647564469914,0.894603629417383,0.0279369627507163,0.0,0.000429799426934,0.0,0.0,0.0017191977077363,0.0012416427889207,0.0028653295128939,0.0062559694364851,0.9712511938872972,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,796.7198105476712
149,bim,W,MY180719-006,7/19/18,TM,Manset Union Church,MDI,44.2662,-68.3096,,75.0,0.0,,,15:05,8/6/18,10/30/18,46.1,1.97,46.1,1.97,2018_2,153.0,2018,1.0953730898091192,MDI_Southwest_Harbor,MDI_Southwest_Harbor,0.0,short,79,1.826582984905186,0.2443186390060513,-0.1438806516894339,0.4679791546033584,0.5154603358425014,0.002431962941517,0.0,0.0,0.0,0.0,0.0019687319050376,0.005790387955993,0.0,0.0077591198610306,0.98343949044586,MDI_Southwest_Harbor7/19/18,July,MDI_Southwest_Harbor2018,7/19/23,9430609.899960063
15,bor,M,JLS180814-018,8/14/18,TM,Allen Island; Garden,Allen Island,43.8755,-69.3113,,,,,,,8/16/18,9/11/18,22.6,1.83,39.6,1.59,2018_1,15.0,2018,51172.41410311949,Allen_Island,Allen_Island,1.0,long,105,3.7278713883202967,0.2375433777254108,0.1027789982884019,0.8622867658029542,0.1225278095522289,0.0088857943336483,0.0050231262744317,0.0,0.0,0.0047910346313887,0.0014257058072644,0.0004310273370799,0.0006299630311168,0.0123008570812818,0.984814575355183,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,5359597.737106672
150,bim,M,TWM180724-007,7/24/18,TM,Allen Island,Allen Island,43.8755,-69.3113,,,,,,,7/25/18,11/6/18,35.3,2.13,35.3,2.13,2018_3,165.0,2018,788.2182881030631,Allen_Island,Allen_Island,1.0,short,84,3.7291239236395946,0.2463826109467205,-0.2417783465136944,0.1366228613935036,0.8599677659310687,0.0017976692288618,0.0,0.0002479543763947,0.0,0.0,0.0003099429704934,0.0005578973468881,0.0010538060996776,0.002169600793454,0.9965906273245724,Allen_Island7/24/18,July,Allen_Island2018,7/24/23,45952.874485484856
154,vag,W,DRA180720-003,7/20/18,TM,Monhegan Island,Monhegan Island,43.764,-69.314,,,,,,,7/31/18,10/20/18,24.7,1.97,44.5,1.74,2018_2,118.0,2018,137315.2372989574,Monhegan_Island,Monhegan_Island,1.0,short,80,3.0714440201276747,0.2095169701536177,0.0966660507312655,0.9321858727193226,0.0620503239654966,0.0001987518384545,0.0,0.0,0.0,0.0,0.0290972691497396,0.0,0.0,0.0290972691497396,0.9942361966848192,Monhegan_Island7/20/18,July,Monhegan_Island2018,7/20/23,5300047.495055535
155,imp,W,MY180703-007,7/3/18,TM,Bingham,Somerset,44.9787,-69.8669,,,,,,15:45,7/6/18,10/23/18,52.5,1.92,52.5,1.92,2018_2,130.0,2018,0.0,Solon_ME,Solon_ME,0.0,short,63,1.5196130817175797,0.0960502033354991,0.0042473195587914,0.0140632373761208,0.0976875884851345,0.1218499292118924,0.0,0.0,0.7663992449268523,0.1218499292118924,0.0042472864558754,0.0,0.0026427560169891,0.8951392166116092,0.1117508258612553,Solon_ME7/3/18,July,Solon_ME2018,7/3/23,44.75521426153042
156,bim,Q,DRA180509-001,5/9/18,TM,Eustis Parking Lot; Colby College ,Kennebec,44.563,-69.661,,,,,,,8/6/18,10/30/18,79.7,1.99,79.7,1.99,2018_2,142.0,2018,0.0,Colby_College,Colby_College,0.0,short,8,4.3871300430792175,0.1581709717833709,-0.1125378313003701,0.1088026243849097,0.2515035538545653,0.4955349006743211,0.0,0.0,0.0,0.0,0.0029159832330964,0.0,0.0018224895206852,0.0047384727537816,0.3603061782394751,Colby_College5/9/18,May,Colby_College2018,5/9/23,796.7198105476712
157,tern,W,TWM180703-006,7/3/18,TM,Bingham,Somerset,44.9787,-69.8669,,,,,,15:45,7/6/18,10/30/18,31.5,1.95,31.5,1.95,2018_2,154.0,2018,3.747530787527732,Solon_ME,Solon_ME,0.0,short,63,1.6119999733902317,0.2768721290945802,-0.0507858950173006,0.5601048902792474,0.4389750195519161,0.0,0.0,0.0,0.0,0.0,0.0005520541013019,0.059115793347748,0.0006440631181855,0.0603119105672355,0.9990799098311636,Solon_ME7/3/18,July,Solon_ME2018,7/3/23,9430609.899960063
158,fer,M,TWM180711-012,7/11/18,TM,Beddington,Washington,44.8502,-68.0607,,75.0,0.0,,,14:27,7/25/18,11/6/18,11.4,1.95,25.5,1.95,2018_3,166.0,2018,0.9777206717279572,Beddington,Beddington_ME,0.0,long,71,1.98901772244134,-0.0666675768257731,-0.0489502207482668,0.8832230907997595,0.103547805171377,0.0003808378432551,0.0125676488274203,0.0,0.0,0.0,0.1288835437963519,0.0,0.7251352976548406,0.866586490278613,0.9867708959711364,Beddington7/11/18,July,Beddington2018,7/11/23,45952.874485484856
16,ruf,M,DRA180814-002,8/14/18,TM,Allen Island; Trail,Allen Island,43.8755,-69.3113,Thistle,,,,,10:00,8/16/18,10/18/18,25.2,1.98,25.2,1.98,2018_2,87.0,2018,18043.28847170771,Allen_Island,Allen_Island,1.0,short,105,4.26392456084476,-0.0698358260585341,0.0034616483620996,0.8447704394794991,0.0174441443653326,0.0706972747360667,0.0169653817824699,0.0,0.0374785170635894,0.0389148048121777,0.025460348637368,0.0,0.0051559047385219,0.1239749570341271,0.8622145838448319,Allen_Island8/14/18,August,Allen_Island2018,8/14/23,1811512.866898576
161,terri,W,MY180703-005,7/3/18,TM,Northeast Somerset,Somerset,45.4805,-70.0645,,82.0,2.0,,,14:00,7/6/18,10/19/18,51.0,1.99,51.0,1.99,2018_2,105.0,2018,0.5257619937387306,S_Jackman_ME,S_Jackman_ME,0.0,short,63,1.129534891938906,-0.0826052264220332,-0.0011714999474315,0.9982434954440664,0.0,0.0,0.0016467230211878,0.0,0.0,0.0,0.4950833555510249,0.0,0.5028935275943729,0.9996236061665856,0.9982434954440664,S_Jackman_ME7/3/18,July,S_Jackman_ME2018,7/3/23,1248165.835415526
162,tern,W,MY180802-007,8/2/18,TM,Swans Island; Quarry,Swans Island,44.1399,-68.4339,rosa rugosa,72.0,1.5,,,13:56,8/3/18,10/20/18,20.0,2.06,35.8,1.62,2018_2,117.0,2018,50065.95654359281,Swans_Island_ME,Swans_Island_ME,1.0,short,93,1.4984325832804024,-0.0008805426109379,-0.0445126275944635,0.8756024096385542,0.0998146431881371,0.0,0.0,0.0245829471733086,0.0,0.0,0.801923076923077,0.0021779425393883,0.0702270620945319,0.8989110287303059,0.9754170528266912,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,5300047.495055535
163,bim,W,TWM180711-005,7/11/18,TM,Love Lake Road,Washington,45.0037,-67.5528,,70.0,,,,13:14,7/25/18,10/23/18,43.7,1.84,43.7,1.84,2018_2,131.0,2018,0.0,Love Lake Road,Crawford_ME,0.0,short,71,0.7073550081842428,-0.0398818065210614,-0.0002645842804943,0.9926100750599706,0.0,0.0,0.0,0.0072351621140602,0.0,0.0,0.8282519538806778,0.0006190513038768,0.1637390698754159,0.9998452371740308,0.9926100750599706,Love Lake Road7/11/18,July,Love Lake Road2018,7/11/23,44.75521426153042
164,imp,W,MY180719-004,7/19/18,TM,Asticou,MDI,44.2995,-68.2795,,70.0,2.0,,,14:13,7/25/18,10/30/18,42.4,2.0,42.4,2.0,2018_2,143.0,2018,0.0,MDI_Northeast_Harbor,MDI_Northeast_Harbor,0.0,short,79,1.6322070187948683,-0.0948374420033537,-0.0105151950296662,0.810865064926918,0.0395625535830039,0.0,0.0,0.0052694310269117,0.1442402191414173,0.0,0.0043075507600945,0.0041193567948476,0.7931957426342973,0.9511323003575683,0.850427618509922,MDI_Northeast_Harbor7/19/18,July,MDI_Northeast_Harbor2018,7/19/23,796.7198105476712
165,vag,W,MY180703-008,7/3/18,TM,Bingham,Somerset,44.9787,-69.8669,,,,,,15:45,7/6/18,10/30/18,63.6,2.07,63.6,2.07,2018_2,155.0,2018,26.67287625010984,Solon_ME,Solon_ME,0.0,short,63,3.3045836197408023,-0.0460294443461926,-0.0097614956439186,0.7820893028695544,0.0365064115951714,0.0144939643289753,0.0,0.0081032538323378,0.1583476045277975,0.0144939643289753,0.5144313103044985,0.0002923854475585,0.2560461133620149,0.9517146318031828,0.8185957144647258,Solon_ME7/3/18,July,Solon_ME2018,7/3/23,9430609.899960063
166,terri,M,TWM180711-008,7/11/18,TM,Little Pembroke Brook,Washington,44.911,-67.8002,,75.0,0.0,,,13:52,7/25/18,11/6/18,17.5,2.09,35.5,1.89,2018_3,167.0,2018,2.602296903613176,Little Pembroke Brook,Pickerel_Lake,0.0,short,71,1.272812010394667,-0.0705427652502434,-0.059613045614315,0.8723831745414479,0.1270497115820857,0.0003888780867198,0.0,0.0,0.0,0.0003888780867198,0.0365707434052757,0.1876660833495365,0.6303713785728174,0.8549970834143497,0.9994328861235336,Little Pembroke Brook7/11/18,July,Little Pembroke Brook2018,7/11/23,45952.874485484856
17,imp,W,TWM180731-003,7/31/18,TM,Eustis Parking Lot; Colby College,Kennebec,44.563,-69.661,,83.0,2.0,,,13:26,8/6/18,10/18/18,27.8,1.83,27.8,1.83,2018_1,78.0,2018,9.141919013877898,Colby_College,Colby_College,0.0,short,91,3.6023317997155884,-0.0979266229884759,0.0026738928005862,0.8116712896637913,0.0127259426341939,0.0238058950833663,0.0024994665772548,0.0004877007955619,0.1477276191056786,0.0220074983997317,0.1736672051696284,0.0599262352546712,0.5761727680068278,0.9824884933093548,0.8243972322979852,Colby_College7/31/18,July,Colby_College2018,7/31/23,1580294.6562868147
170,vag,W,TWM180802-003,8/2/18,TM,Swans Island; Roadside,Swans Island,44.1722,-68.4233,Thistle,70.0,,,,11:56,8/6/18,10/20/18,22.8,2.01,41.4,1.63,2018_2,119.0,2018,526.9595953087277,Swans_Island_ME,Swans_Island_ME,1.0,short,93,3.295715472662798,0.2557536130836966,-0.2156525046027588,0.2349388788779038,0.7610675497978864,0.0025325086446208,0.0,0.0,0.0,0.0,0.000389616714557,0.0017532752155067,0.0006331271611552,0.002776019091219,0.9960064286757904,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,5300047.495055535
171,bim,W,TWM180711-002,7/11/18,TM,Baileyville Big Stop,Washington,45.1235,-67.3506,,70.0,1.5,,,12:37,7/25/18,10/23/18,42.1,1.88,42.1,1.88,2018_2,132.0,2018,0.0,Baring_ME,Baring_ME,0.0,short,71,2.838669646896537,-0.0589423055891377,-0.0005894359775231,0.9977970156446312,0.0,0.0002237405985921,0.0,0.0016006058206977,0.0,0.0,0.695075985749445,0.0003442163055263,0.3021530729910676,0.9991738808667368,0.9977970156446312,Baring_ME7/11/18,July,Baring_ME2018,7/11/23,44.75521426153042
172,tern,W,TWM180724-028,7/24/18,TM,Allen Island,Allen Island,43.8755,-69.3113,,,,,,,8/6/18,10/30/18,20.1,2.08,49.4,2.0,2018_2,144.0,2018,0.0,Allen_Island,Allen_Island,0.0,short,84,2.1867009479120005,-0.0615512405176784,-0.0644807624912267,0.8632792656561957,0.1347832764303519,0.0008151499757817,0.0001063239098845,0.0,0.0,0.0,0.0014058383640294,0.7437593771781634,0.075584486160171,0.8208560256122485,0.9980625420865477,Allen_Island7/24/18,July,Allen_Island2018,7/24/23,796.7198105476712
173,vag,W,DRA180720-001,7/20/18,TM,Monhegan Island,Monhegan Island,43.764,-69.314,,,,,,,7/31/18,11/6/18,25.7,1.8,25.7,1.8,2018_2,156.0,2018,120500.5344125675,Monhegan_Island,Monhegan_Island,1.0,short,80,3.0874582167595666,0.2115917042681115,0.0980362409881542,0.9415750915750916,0.0581807081807081,4.07000407000407e-05,0.0,0.0,0.0,4.07000407000407e-05,0.0014652014652014,0.0,0.0003052503052503,0.0018111518111518,0.9997557997557998,Monhegan_Island7/20/18,July,Monhegan_Island2018,7/20/23,9430609.899960063
174,vag,W,TWM180629-008,6/29/18,TM,Round The Island Rd,Vinalhaven,44.074,-68.8397,,,,,,12:40,7/2/18,11/6/18,21.5,1.92,41.9,1.87,2018_2,168.0,2018,5.9416024224970565,Vinalhaven_ME,Vinalhaven_ME,0.0,short,59,1.6577918950005217,-0.0374281112689729,-0.0213850062704798,0.9444436272707216,0.0489519747003015,0.0003236007942928,0.0,0.006089578583511,0.0,0.0,0.6990512613076414,0.0002059277781863,0.2416121203206589,0.9469588879899978,0.9933956019710232,Vinalhaven_ME6/29/18,June,Vinalhaven_ME2018,6/29/23,45952.874485484856
177,bor,W,TWM180724-016,7/24/18,TM,Allen Island,Allen Island,43.8755,-69.3113,,,,,,,7/25/18,10/19/18,36.3,2.0,36.3,2.0,2018_2,107.0,2018,1.39763884390296,Allen_Island,Allen_Island,0.0,long,84,1.186348706875071,-0.0448476237825869,-0.0007387167165128,0.9960132705121414,0.0,0.0009060748836042,0.0,0.0,0.0028994396275335,0.0009060748836042,0.7403468175862165,0.0,0.076110290222755,0.8202626223201093,0.9960132705121414,Allen_Island7/24/18,July,Allen_Island2018,7/24/23,1248165.835415526
178,bor,W,TWM180802-006,8/2/18,TM,Swans Island; Roadside,Swans Island,44.1722,-68.4233,Thistle,70.0,,,,11:56,8/3/18,10/20/18,39.8,2.0,39.8,2.0,2018_2,122.0,2018,29.53468574103161,Swans_Island_ME,Swans_Island_ME,1.0,long,93,3.3664929171600297,-0.0649939316982648,-0.0121690233181453,0.9440187127969696,0.0260617592123867,0.0136156545114947,0.0039974165168362,0.0,0.0,0.0136156545114947,0.4217536264772112,0.0,0.0678338890149597,0.5072005865205019,0.9700804720093564,Swans_Island_ME8/2/18,August,Swans_Island_ME2018,8/2/23,4387958.613126331
179,terri,W,MY180703-003,7/3/18,TM,Jackman,Somerset,45.6111,-70.2116,,80.0,5.0,,,13:30,7/6/18,10/23/18,52.0,1.89,52.0,1.89,2018_2,133.0,2018,664.5962692277733,Jackman_ME,Jackman_ME,1.0,short,63,0.7652305120807075,-0.1039568328899209,0.0005835140654996,0.9697732997481108,0.0,0.0,0.0302267002518891,0.0,0.0,0.0,0.2669305505577546,0.0003598416696653,0.7024829075206909,1.0,0.9697732997481108,Jackman_ME7/3/18,July,Jackman_ME2018,7/3/23,578586.0833115001
180,bim,M,TWM180724-006,7/24/18,TM,Allen Island,Allen Island,43.8755,-69.3113,,,,,,,7/25/18,10/30/18,35.6,1.91,35.6,1.91,2018_2,145.0,2018,1229.3676854520322,Allen_Island,Allen_Island,1.0,short,84,4.206667992775691,0.1869745818731179,0.1008402371720913,0.6795502632485362,0.0895291049549771,0.1049057717856615,0.0,0.0279240269645229,0.0978940117108694,0.0,0.0526497072282635,0.0,0.0010333120110219,0.1795010579146779,0.7690793682035133,Allen_Island7/24/18,July,Allen_Island2018,7/24/23,199953.9423125844
181,imp,Q,DRA180529-025,5/29/18,TM,Port Clyde,Knox,43.927,-69.259,,,,,,,6/20/18,11/6/18,161.9,1.93,161.9,1.93,2018_2,157.0,2018,18156.72829698125,Coast_Port_Clyde_ME,Port_Clyde_ME,1.0,short,28,2.9009757845327586,-0.0805370285938874,-0.0019311575346603,0.9867735840361308,0.0017973178487487,0.0033181252592285,0.0,0.00723535646804,0.0,0.0033181252592285,0.5257385132955436,0.4601133692796903,0.0009217014608968,0.9973270657633992,0.9885709018848796,Coast_Port_Clyde_ME5/29/18,May,Coast_Port_Clyde_ME2018,5/29/23,7333417.53867123
182,bim,W,MY180622-002,6/22/18,TM,Rumford,Oxford,44.521,-70.5519,Clover,76.0,0.0,,,15:00,6/25/18,11/6/18,44.1,1.9,44.1,1.9,2018_3,169.0,2018,2.5926422604205897,Rumford,Rumford,0.0,short,52,4.137906330931759,0.21285492877813,-0.2677878516985348,0.1220381257794405,0.8708355603064315,0.0,0.0,0.0,0.0,0.0,0.0039194726527703,0.0,0.0,0.0039194726527703,0.992873686085872,Rumford6/22/18,June,Rumford2018,6/22/23,9908698.93199948
185,vag,W,DRA180720-005,7/20/18,TM,Monhegan Island,Monhegan Island,43.764,-69.314,,,,,,,7/31/18,10/20/18,57.3,2.0,57.3,2.0,2018_2,108.0,2018,37977.64665715791,Monhegan_Island,Monhegan_Island,1.0,short,80,6.304629337865863,0.0606003442041242,-0.0754553738942484,0.6890170893654076,0.1862414281049308,0.1208229019266354,0.0,0.0,0.0007619462283661,0.0,0.5503428758027648,0.0,0.0055513225209535,0.5566561445520843,0.8752585174703384,Monhegan_Island7/20/18,July,Monhegan_Island2018,7/20/23,1248165.835415526
