Feature ID	Domain	Phylum	Class	Order	Family	Genus	Species
0e06edb1e59a04cd19620945ae0b460b	Bacteria	Pseudomonadota	Epsilonproteobacteria	obxid5860	fbxid5860	gbxid5860	
0e098219b4d6648c09dafab0a373493f	Bacteria	Pseudomonadota	Gammaproteobacteria	GCA-2729495	GCA-2729495	GCA-2729495	
0e503b846690063dcb36c32f846ec81f	Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae		
0e50ef6402b3f78078927ba1d6a3da95	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	
0e66971b1049976991c49a1758829613	Bacteria						
0e81ef975a15425abafd3fda4a1d1170	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae		
0e9326349d763c21ccf0c40aa120b0b2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
0e9a9ceacbf7f906c21dff1076e5db3b	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
0eba031dbc3aa7d1657d888e9165e100	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_commune
0ecb6dd100ca8f1704b08d5a17e7eb92	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
0ee0f8c93104580542b74323da0f7c12	Bacteria	Patescibacteria	Andersenbacteria	UBA10190	UBA10190	UBA10190	UBA10190 sp001817065
0ef529747071144fd4b2ff9879959d5e	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
0efbbcb2fca67203d1aeb2e711b353e8	Bacteria	Pseudomonadota	Gammaproteobacteria				
0f0569c6f9c09e684cf7754a30a37e9c	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
0f0738034f33b1192d1b5ec84ca87d14	Bacteria						
0f08237b08630ee221ba6cf423ac3eb7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	JAAYJT01	JAAYJT01	JAAYJT01 sp012522795
0f14710e32a16e4e7f716a7414d645d6	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
0f1d03e365f4b07f3069846faf995585	Bacteria						
0f2159ae3567e11ee8f7d8ceb943e8e5	Bacteria	Desulfobacterota	Deltaproteobacteria				
0f2d16bff292c1a9f50d95de03548762	Bacteria						
0f569badd68ec846b734b7bc5003f3a9	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
0f5bb97e5e8ba831d7ba49b960f33d50	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Woeseiaceae		
0f78e9cabb8bc869541e94dc859aff9a	Bacteria						
0f7e19cf1e3273b6163674418e1ed9fa	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
0fa64680ae7b2c319c50eed1f3f573ac	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	Rubritalea_profundi
0fa983508c715fd8022c8e4a53eda4d2	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
0fad8e20be709fa5776337072f45ff79	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
0fb9b8b10efedde51f417d4a8a12251f	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	
0fbb259423edd4948f10aaa22a91706e	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
0fc490cd2e10b8b8702cdb69487af05c	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae		
0fc7e6f5134196b9176b146b44c391fb	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales			
0fc88cb825ee38cbf418640bf5d0a106	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	gbxid5846	gbxid5846_sbxid5846
0fcba797490cee24d4c3be1cd4d1a650	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
0fe18d7b02dfd90c5139688ccf35cda0	Bacteria	Bacteroidota	Bacteroidia	AKYH767	2-12-FULL-35-15	2-12-FULL-35-15	2-12-FULL-35-15 sp001769385
0ff74508011813f3cbe1b4ad367c1fcc	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae		
0ffb185d5281f23a82a09b383427053f	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0ffe7eb8d39248a10158dfdbff12dd45	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	
1031748460754aa93627880fe723c291	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas	Cocleimonas_flava
1067b3157a35aeb3db83965103dc3baf	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	
1076f174872986471a7e04515856825d	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	
107f41d8fe4f048c38d3fb8337a61e14	Bacteria	Chloroflexota	Anaerolineae				
108fda33f3c7312293153320d2fdeb84	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae		
10a09b4253287b70f7f35cfe0f45cec1	Bacteria						
10a0a1ee3dc31fd24f7cee30c7a88087	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	
10a3bd6d337a2574f78467fded9e1fd2	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_C nucleatum_993238
10a514965e325d6330bc88fe7e654807	Bacteria	Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae		
10bfe46c36777ac10d115e9d41b740c5	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
10cf26343235dcf6003179f8b6949d07	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
10d0229f1bbf68d76236659fa2f5d582	Bacteria	Desulfobacterota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Haliangium	Haliangium_tepidum
10d2974de60ee0e70af6964e45d29db8	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
10d65ce312542f447b60bf624a6eb509	Bacteria	Zixibacteria	MSB-5A5	GN15	PGXB01		
10dd9f10400c41029a7dcd8df0c03c93	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yoonia	Yoonia vestfoldensis
10e8c0291515367ef7b76fd0933c66ba	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Apilactobacillus	
10f76ef5074545d28e9e7b1d244749a4	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	
11187f5fc500dd2bea94ddb227641fb7	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Apibacter	Apibacter_mensalis
1128a550c606bb086f721606f5db6f2f	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae		
1141b53f85a84bad6f281898b10984c2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	
1149186a59e2a24a2e850ad192788ff6	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	
11540523567e3b3394ed9abb7878134a	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_ravenspurgense
116c133ad6e58c7b6fc7e5be5d461849	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium kishitanii
1170dab566589dcebb27c2f7d9f7c63e	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
119126c4677a46b83b69a91cf268796a	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	
11c6fe4d4c048277fc82f956d08dabeb	Bacteria	Bacteroidota	Bacteroidia				
11ccec133d95ef925a9052ff4bd1d280	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
11ee774aa6d4450ce20a4b53dd74184c	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
1202bacbda7c7a9612b2c26de26f6558	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	
1224921b641e13612afac4ad4765d671	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
1230bff3578d6b667fe54a3395943982	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	
1239ce9c7ac53a8a8aee2445fde1ad64	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	
125ab32335447e125f7cbe87bba51eaa	Bacteria						
1265130dc0921f1e2739b8f69c1b99f7	Bacteria						
129e40f156e3ff5056b35949267609ba	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
12af0e4f0a92952d3bbed1ee77900a48	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Entomomonas	Entomomonas_sbxid5757
12cd0d6424e76edfe98c958d6c06bd16	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		
12f2173c420584fc63d83039e5250128	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus bombicola
1304a514f4552049cb1fb941903f3f98	Bacteria						
131be1b4ca3089876e05c6cd7544dfcc	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1322ca8af86d28419a0f5063ae19d2fa	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	
132df9e2cea10e616cdebdec32358c0d	Bacteria	Bdellovibrionota	Oligoflexia	Bacteriovoracales			
137c532855fa3012b07eefa6f036a57c	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	Dolosigranulum_pigrum
13803c75617fad17030ebdd45aad04df	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	
1381683e145d617ceb476b21e2fc1381	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_onderdonkii
139dcc55afa34d830b8b09c3277a4320	Bacteria						
13a4a1134bb00d82d7f7b3ca3fc5cb7b	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter	Zymobacter_palmae
13b16b2aa85459fe44c5dbf15894daf7	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
13b5034e1ecf288245b6db6d2dcf34ba	Bacteria						
13c70c195f5c6acde352c383cc3bcd45	Bacteria						
13c80de3c87986f8c500f66b00538cad	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		
13cb4da43bf1fa5b2e2bbc545830c63f	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_amycolatum
13df0a32ec057cfcceef9a9415359fc0	Bacteria						
14032382eb650cb0cccfeb8b0d3f18c7	Bacteria	Myxococcota	UBA9160	UBA9160	UBA4427	UBA4427	UBA4427 sp011051925
141717944c6b4cffbf15c97ca81b1cd3	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
143413f00bba3685b22560ea53010263	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
1434822417830813636f010e2c206a0d	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae		
1434cf4eac27365e3d621f7e29319df4	Bacteria	Bacteroidota	Cytophagia	Cytophagales			
14373380c039339d54fc07aaa0d34bbd	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella	
1481d0ba5cd39df66cc53e8501a6ba3f	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
148880fa5461fd12dfaa77b071d45d32	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
1491458699391c7489670faa75139362	Bacteria	Pseudomonadota					
149f066890bdc80b9012c3909de63a9b	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales			
14b92448013876116fa7914bb9f489f0	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae		
14cb2756703de5375ad4e969f340c2e6	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_fluoreni
14f3e7ba69a6b8fff1bdbc3de27ddd49	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	Arenicella_chitinivorans
150924c35a7627a7ebff542bb1199af1	Bacteria	Pseudomonadota	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacter	Pelagibacter_A_544407 sp902536305
15262ae9892d72a57b69ffab1bd78d18	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_saudiense
152e0d969435d0a0e3904c597c575f1d	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	Staskawiczbacteraceae	GWA2-37-10	
15798a38734fc3265738aaa92be1f870	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales			
158afc0d6b0bf7fd2ff52b25fd294ae3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae		
158fe051a776929f0571add4550c31a1	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
15a60a451f879fea43f1fba4228b0b21	Bacteria						
15bf7bd9477e14a4ad99b2bd2e06e5a3	Bacteria						
15c16740553e53d2f72443615da1ee7f	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
15c730ac87d8038b46c2f07696441303	Bacteria						
15d8e7c6236957349fa8d6e8d52f0257	Bacteria	Acidobacteriota	Mor1	Mor1	Mor1	Mor1	
15df1c60cbdc3f8f3cb649e30c84b9a0	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
15e56e68b5edc0600660a8504a836dea	Bacteria						
15ed60161296936c970c1be554aa5123	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
161910fc8d7cef0048760eab239870be	Bacteria						
163053974700798d26e3a74c6cc1973a	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	
1630ee81e00651d48cd3aac66211a0a7	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Afipia	
1641e9a89065d34c10e181b734e25ffb	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
1654e255f0da9ea37d37bde8b5423df2	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Woeseiaceae		
1657ed2d419303c51a402d0556fba9d3	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae		
1676403024ba1cd60f4bb08fe4c7228a	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
16785d57f20c1147eee01808692067cf	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes
1681640a9196d3462d8ccbcfb08e93ad	Bacteria	Acidobacteriota	Acidobacteriae	Acidoferrales	UBA7541	Acidoferrum	Acidoferrum sp003223215
1694f37c282169995366669528a226ea	Bacteria	Desulfobacterota	Deltaproteobacteria				
16a9f4dfdadf4ecec02aac5c1b2368a5	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bombiscardovia	
16ae0fa96798efa0e5abd7dc3dc30b08	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae		
16b93d548f7552e58535dea82c0c1e2f	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia_billingiae
16c230fa8d49817a826eed4f97cff5d6	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Cellulomonas	
16ca5e12c596a3c2daada8963f040b1f	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
16d58d00fe6114e41c1f416edc147831	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	
16e2747f510386f93f0c28f343865eaa	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales			
16fc0c8e37407ab1723bba993773d58a	Bacteria						
16fea8bc19507fbcd226027e09f1c125	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_goldsteinii
16ff6a3aa596e61f495ba891fe564e2c	Bacteria	Verrucomicrobiota	Kiritimatiellae	UBA8416	YA12-FULL-60-10	YA12-FULL-60-10	
170c1af9daf425a4d55aeafc9ccd1a21	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
171250f806ba561e90bbb1705f326161	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae		
171a72723769f8067572245cbd18659a	Bacteria						
1747ba59e1f0d24d386c3e451ef67eb9	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter	Zymobacter_palmae
175f5477b9b1217badde4d310f469a43	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter_algae
176b377afb38451443592f3291736efe	Bacteria	Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Portibacter	Portibacter_lacus
176d34ae6e8bb98531b7fc11fd566f5f	Bacteria	Pseudomonadota	Gammaproteobacteria	Nevskiales			
17828def025db0a3285b6473b192940e	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae		
17909f132dfea9c71a916f8e8dba961e	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
1794d390fe56a7545675bd53168006be	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_distasonis
179c8ecacb3870040c26ef474a6a1ae7	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	
17aea52e0dddd23b39e01d792d997517	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola_vulgatus
17c3e1190a260573785ea023e1d14ab5	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales			
17c86bd704570be0ddb48f3a7193117d	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Lonsdalea	
17d8343c9fc074541c6cf3c9cd596c46	Bacteria						
17fe3ef598fa96da7a769187f3d9cbaf	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
1825fac4a132e7800e8bf9d4dce43c53	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	
182da8b6155ca6992c870eb46c568e44	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	Snodgrassella alvi
1845727e3f0547267bde07a568537a17	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	
18572e6059a852b8991e87b11102a343	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Bin106	Bin106	Bin106 sp002238945
186160392afcee578f0bf6b267320728	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae		
186e168e961616bc5452089a7ba2d722	Bacteria						
1886f9ae5efc92e9d77cd40ca8186cf8	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae		
1889440e5d308a7b62b8cdc16b091b08	Bacteria	Bacteroidota	Cytophagia	Cytophagales			
1891c89df83a03f2b5d90ab67ad7408b	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_commune
18b176ab913c7984bacd06acd33da31a	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_kobei
18b606586f58d46664c1d8d29fd89df4	Bacteria						
18c1523db60831de6bcb70ebd9d1f906	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae		
18ce3e4437595f3f8b822c4ff771abec	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	Wolbachia pipientis_A_550493
1904ce0f0ada05e8a7425507befbd804	Bacteria						
19057b399b7a8ffb46f1ef062e6a6af8	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales			
191fff06dad07354a4fb4e0e3be699fd	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter	Congregibacter_litoralis
1921fb4cfd4e975bd80f381c69cbc50f	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_hwasookii
1924315c999ec1c5b77e3316ab353cd3	Bacteria	Pseudomonadota	Gammaproteobacteria				
193ddf21ed3d8499e83461a9ec517ce0	Bacteria	Pseudomonadota	Gammaproteobacteria	DSM-16500	DSM-16500	UBA4722	UBA4722 sp002404295
1952fd1da84f005e63b5bd07a34bb1f0	Bacteria	Actinomycetota	Actinomycetes	Corynebacteriales	Mycobacteriaceae		
19556c96a282ab51b15146eb9f1ce8aa	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
195d63cf707c5175acb7c5aca67e0e34	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	Luteitalea_pratensis
19920f086edb5195d1554a1202ccb66b	Bacteria						
199580f0f30ee767a0f7e4b9b8f24150	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Chloroplast_Chloroplast
199c5c41ea432bfc0baca2c257130504	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	
19a68aaf7a4d08326a977101d05c8b69	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Schmidhempelia	
19a802b21f6846a707747ac69682f0ca	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
19afe15f5bd546374102f1a647a5edaf	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	
19b087b3f865374f456dd81bd655a4c5	Bacteria						
19c4a418dd92e12cf064194a60ee5921	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales			
19dacafebae56542c441854c3200a004	Bacteria	Bacillota	Clostridia	Eubacteriales			
19e7d43ca0fc78edf590a1914ca8c415	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niastella	
19eb8e33dfd440b9e1ed71f4cd9c0793	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales			
19eced8c7ce193387662f0b53762a54c	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
19efa79b9d5d908db9a492c4893ecf6b	Bacteria	Pseudomonadota	Gammaproteobacteria				
19f8e026a3f0d8c11b540b6cddf9e65b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Sulfitobacter	
1a03ff0eb2929b398fdf6b5b3502d556	Bacteria						
1a16dba260b90c743bc264eb58055763	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes
1a196db6e5bdd828fec6dd3e5dcbef1c	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus bombicola
1a1e2231a38a93eeac66829cead5ddfa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_aurea
1a46e565d6c1279373f0029294bdc3e0	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	
1a4a5c451a3a4e3a718633ee6a12d83f	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	
1a4ce86f2e09d846d99b9f71adfc0bee	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1a528e75e715760ef79a2911df895508	Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae		
1a681910ab1cf7ea7766afdf8056bf29	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Lelliottia	Lelliottia jeotgali
1a9e3ee227069d70cb1d9cce3ec3aff2	Bacteria						
1aadd5d2ebe130ee1eda0c23c3818b0e	Bacteria	Pseudomonadota	Alphaproteobacteria				
1acd8e44dc2828fef58c8d72dc4cc67f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia_muciniphila
1ad9bf60542d54450bafc69c6d5df91d	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales			
1adc7e646c336158580ac8be473c9124	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
1aef631bf0b73b842f730935104e0459	Bacteria						
1b11ea5e29a7eb58592b0771316ea2f5	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales			
1b1a5ede8c7c1ff2b7884b9a56d3aa6c	Bacteria						
1b1d3e140720d6ba57fcef2e0d71cdaa	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Lichenibacteriaceae	Lichenibacterium	Lichenibacterium_sbxid5634
1b4dbf49a3b84f86fab829e817c44a0c	Bacteria	Actinomycetota	Actinomycetes				
