	species	caste	ID_number	date_of_collection	investigator	collection_site	Region	Latitude	Longitude	Forage_Plant	Temperature 	Wind	r.H.	H.I.	Time_of_Day	date_of_dissection	date_of_DNA_extraction	Concentration	Purity	QPCR_Concentration	QPCR_Purity	DNA_Storage	QPCR_Order	Year	CBombiConc	site_collapsed	site_collapsed_10k	Positive	days_Since_May1	faithpd	PC1	PC2	site_trip	Gammaproteobacteria	Alphaproteobacteria	Betaproteobacteria	Bifidobacterium	Bombiscardovia	Lactobacillus	Apibacter	Snodgrassella	Gilliamella	Schmidhempelia	core	Pseudomonadota	date_no_year	Month	site_year	trip_int
FJ190809_009	tern	W	FJ190809-009	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/28/20	10/11/20	29.0	1.93	29.0	1.93	2019_4	286.0	2019	195.84755311542628	Swans_Island_ME	Swans_Island_ME	1.0	100	3.234137070328988	-0.11680563465785196	-0.09669266380089711	Swans Island8/9/19	0.9862119680117658	0.004044489383215369	0.004963691515764317	0.0	0.0	0.0	0.0	0.004963691515764317	0.08061402702454269	0.8371173821123264	0.9226951006526335	0.9952201489107455	8/9/23	August	Swans_Island_ME2019	106
FJ190809_010	tern	W	FJ190809-010	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/21/20	10/10/20	34.3	1.7	34.3	1.7	2019_4	273.0	2019	6.786670613310479	Swans_Island_ME	Swans_Island_ME	0.0	100	2.148205301196414	-0.05576795997183088	0.06318494973528312	Swans Island8/9/19	0.49026120606256046	0.0036762334730732022	0.5039664624314737	0.0	0.0014833924540470817	0.0	0.0	0.5039664624314737	0.46810706223798776	0.014285714285714285	0.9878426314092227	0.9979039019671074	8/9/23	August	Swans_Island_ME2019	106
FJ190809_011	vag	W	FJ190809-011	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							8/31/20	10/10/20	37.8	1.89	37.8	1.89	2019_4	270.0	2019	21569.59344730136	Swans_Island_ME	Swans_Island_ME	1.0	100	2.730738487074221	-0.07048109271764896	0.03137393038097775	Swans Island8/9/19	0.5125286319150413	0.000879202239652021	0.4091760949538419	0.0	0.0042803266930427335	0.0	0.07251104787024826	0.4091760949538419	0.505147960482173	0.0007172439323477013	0.9918326739316536	0.9225839291085352	8/9/23	August	Swans_Island_ME2019	106
FJ190809_012	tern	W	FJ190809-012	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/24/20	10/11/20	26.5	1.94	26.5	1.94	2019_4	291.0	2019	4264.781356846111	Swans_Island_ME	Swans_Island_ME	1.0	100	2.095089181385438	-0.08569697247623531	-0.014849921870154036	Swans Island8/9/19	0.7329066659846809	0.0008439573929388899	0.25528432413078783	0.0	0.0061250847154201244	0.0	0.0	0.25525235604772195	0.5960001534467987	0.1359155019628403	0.9932930961727812	0.9890349475084076	8/9/23	August	Swans_Island_ME2019	106
FJ190809_013	tern	W	FJ190809-013	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/21/20	10/9/20	30.0	1.85	30.0	1.85	2019_4	256.0	2019	0.0	Swans_Island_ME	Swans_Island_ME	0.0	100	3.201092167221898	-0.00547541218195099	0.09377320919202131	Swans Island8/9/19	0.25636724111636416	0.025468964465456764	0.7135885313405521	0.0	0.0	0.0	0.0	0.02440140308067714	0.021351227695592497	0.22540796095775506	0.2711605917340247	0.995424736922373	8/9/23	August	Swans_Island_ME2019	106
FJ190809_014	tern	W	FJ190809-014	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/21/20	10/11/20	25.1	1.84	25.1	1.84	2019_4	284.0	2019	0.0	Swans_Island_ME	Swans_Island_ME	0.0	100	8.247302201322544	-0.04771798108828844	-0.15651765005890703	Swans Island8/9/19	0.8146546240936268	0.1436204045286859	0.02226179875333927	0.0	0.0005088411143620405	0.0	0.002162574736038672	0.02226179875333927	0.0515201628291566	0.7351481999745579	0.8116015774074545	0.980536827375652	8/9/23	August	Swans_Island_ME2019	106
FJ190814_001	bim	M	FJ190814-001	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/13/20	53.9	1.84	53.9	1.84	2019_4	307.0	2019	4.655203808558422	Colby_College	Colby_College	0.0	105	2.444563970043071	0.026940125183309488	0.19934348607471272	Eustis Parking Lot; Colby College 8/14/19	0.03720722186076773	0.003442854044675775	0.9069480589893733	0.014300043374539146	0.013649425287356323	0.0	0.0	0.9069480589893733	0.026865105183257427	0.0007319453480806766	0.9624945781826069	0.9475981348948167	8/14/23	August	Colby_College2019	107
FJ190814_002	imp	M	FJ190814-002	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/17/20	10/13/20	38.1	1.81	38.1	1.81	2019_4	313.0	2019	20.82883339557313	Colby_College	Colby_College	0.0	105	3.58293698005103	0.03381667559336772	0.20270300313383252	Eustis Parking Lot; Colby College 8/14/19	0.007906727418922541	0.0019249043639287542	0.924307399917156	0.0028873565458931313	0.015228673765259132	0.0	4.873175604882922e-05	0.924307399917156	0.00018274408518310957	0.00015837820715869496	0.942813284276699	0.9341390317000073	8/14/23	August	Colby_College2019	107
FJ190814_003	bim	M	FJ190814-003	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/10/20	47.4	1.85	47.4	1.85	2019_4	267.0	2019	9.49036784912045	Colby_College	Colby_College	0.0	105	2.228938970933839	0.022816537072763304	0.20870843432662217	Eustis Parking Lot; Colby College 8/14/19	0.003479356729952604	0.0016985836004493027	0.980712857181995	0.004821785704501247	0.005972439111257226	6.849127421166544e-05	0.0	0.980712857181995	0.00021917207747732938	0.000780800526012986	0.9925755458754555	0.9858907975123968	8/14/23	August	Colby_College2019	107
FJ190814_004	bim	W	FJ190814-004	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/17/20	10/10/20	67.0	1.94	67.0	1.94	2019_4	277.0	2019	2.307048437585862	Colby_College	Colby_College	0.0	105	3.665871671140987	0.07336348283258994	0.1819381221267918	Eustis Parking Lot; Colby College 8/14/19	0.013926790251246823	0.07377434835795615	0.8554625011762492	0.0014114990119506916	0.0	0.0063046955867130895	0.0	0.8554625011762492	0.01077444245789028	0.0005645996047802767	0.8745177378375836	0.9431636397854521	8/14/23	August	Colby_College2019	107
FJ190814_005	bim	M	FJ190814-005	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/17/20	10/7/20	45.0	1.84	45.0	1.84	2019_3	243.0	2019	0.5462489426608851	Colby_College	Colby_College	0.0	105	2.934856592797831	0.4528731449645718	-0.13249155543319116	Eustis Parking Lot; Colby College 8/14/19	0.007509974184463741	0.9518370752822759	0.00367675819447704	0.0	0.0016688831521030536	0.0	0.0002346866932644919	0.00367675819447704	0.0012255860648256798	0.0023990195311481394	0.009204933635818405	0.9630238076612166	8/14/23	August	Colby_College2019	107
FJ190814_006	imp	W	FJ190814-006	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/9/20	57.6	1.95	57.6	1.95	2019_4	263.0	2019	3.36975087084182	Colby_College	Colby_College	0.0	105	3.017881338801828	-0.00786470503750745	0.11347261053182321	Eustis Parking Lot; Colby College 8/14/19	0.3545184931003211	0.0037010711046839384	0.5589720336282752	0.0027206549180126965	0.0	0.0	0.038469080124512854	0.5589720336282752	0.17357043064781	0.0003063800583347631	0.7740385793769454	0.9171915978332802	8/14/23	August	Colby_College2019	107
FJ190814_007	imp	W	FJ190814-007	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/7/20	65.1	2.01	65.1	2.01	2019_3	241.0	2019	0.2535228088081341	Colby_College	Colby_College	0.0	105	2.852827527031571	-0.0805656912022225	-0.015574140168213594	Eustis Parking Lot; Colby College 8/14/19	0.6121423443749359	0.0016408573479643114	0.28520151779304687	0.0005127679212388473	0.0	0.0005127679212388473	0.07312070556865963	0.28520151779304687	0.6014767716131679	0.0025638396061942363	0.9633883704235464	0.898984719515947	8/14/23	August	Colby_College2019	107
FJ190814_008	imp	W	FJ190814-008	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/9/20	66.7	1.89	66.7	1.89	2019_4	258.0	2019	66.76158449056767	Colby_College	Colby_College	1.0	105	4.096432570520244	-0.10236615069591953	-0.04040117040881468	Eustis Parking Lot; Colby College 8/14/19	0.7108076259416691	0.00016834308320356887	0.2261689322839948	0.004229619965489668	0.00018938596860401498	0.008985312065990488	0.04709397752619839	0.2261689322839948	0.17642355119734018	0.5215058288792559	0.9845966078868734	0.9371449013088675	8/14/23	August	Colby_College2019	107
FJ190814_009	bim	W	FJ190814-009	8/14/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/9/20	66.7	1.91	66.7	1.91	2019_4	250.0	2019	4.069200938956895	Colby_College	Colby_College	0.0	105	3.474296094518585	0.004166502112535686	0.16755803711487183	Eustis Parking Lot; Colby College 8/14/19	0.15746982711753832	0.002718277699249755	0.8317929759704251	0.0016037838425573556	0.00027182776992497554	0.0	0.0	0.8317929759704251	0.1087582907469827	0.0005708383168424486	0.9429977166467326	0.9919810807872131	8/14/23	August	Colby_College2019	107
FJ190815_001	vag	W	FJ190815-001	8/15/19	JL	Peaks Island		43.662035	-70.185537							?	10/5/20	29.8	1.98	29.8	1.98	2019_3	226.0	2019	0.0	Peaks Island	Peaks Island	0.0	106	3.077766753051895	0.1278117304981141	-0.12667212362338107	Peaks Island8/15/19	0.008029783195853712	0.00010949704357982334	0.00131396452295788	0.0	0.0	0.0	0.9888678005693846	0.00131396452295788	0.00164245565369735	0.002007445798963428	0.9938316665450033	0.009453244762391417	8/15/23	August	Peaks Island2019	108
FJ190815_002	imp	W	FJ190815-002	8/15/19	JL	Peaks Island		43.662035	-70.185537							?	10/9/20	34.0	1.88	34.0	1.88	2019_4	260.0	2019	1.4418379193544495	Peaks Island	Peaks Island	0.0	106	3.920756121303163	-0.08498173138724509	0.010948103907399462	Peaks Island8/15/19	0.5777086931491077	0.003983880253310305	0.3622567645365573	0.013632700057570524	6.90846286701209e-05	0.0092573402417962	0.0320782959124928	0.3622567645365573	0.062337363270005754	0.5140587219343696	0.9936902705814623	0.9439493379389753	8/15/23	August	Peaks Island2019	108
FJ190815_003	imp	W	FJ190815-003	8/15/19	JL	Peaks Island		43.662035	-70.185537							?	10/7/20	27.9	1.93	27.9	1.93	2019_3	236.0	2019	415.7527201208309	Peaks Island	Peaks Island	1.0	106	3.322954540505773	-0.11710749137243402	-0.09947785711247184	Peaks Island8/15/19	0.8340328354524132	0.0	0.0664732749043328	0.015059869151956548	0.007499074188371806	0.0	0.058696457227502774	0.0664732749043328	0.21006665843722996	0.6239661770151833	0.9817615109245772	0.900506110356746	8/15/23	August	Peaks Island2019	108
FJ190815_004	imp	W	FJ190815-004	8/15/19	JL	Peaks Island		43.662035	-70.185537							?	10/7/20	35.3	1.95	35.3	1.95	2019_3	235.0	2019	2210.976150379023	Peaks Island	Peaks Island	1.0	106	4.097017936043189	-0.09282519167300801	-0.05255086562552629	Peaks Island8/15/19	0.6504919363018562	0.01426108124556243	0.22089461405822092	0.00920985901207019	0.0011157318186428644	0.01472766000608581	0.08106298813267065	0.22089461405822092	0.16121310477736078	0.47972410995029924	0.9679480677553505	0.8856476316056396	8/15/23	August	Peaks Island2019	108
FJ190822_001	imp	W	FJ190822-001	8/22/19													9/30/20	36.6	1.92	36.6	1.92	2019_3	178.0	2019	8.716528099862268	No_Site	No_Site	0.0	113	6.213848433378441	-0.10615119824375778	-0.06760323231614565		0.7386092969650403	0.0027353054168267384	0.1619208605455244	0.008943526699961582	0.000491740299654245	0.002305032654629274	0.06706108336534768	0.1619208605455244	0.27863234729158665	0.4591010372646946	0.9784556281213984	0.9032654629273915	8/22/23	August	No_Site2019	50
FJ190822_002	imp	W	FJ190822-002	8/22/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							11/15/19	10/7/20	32.5	1.89	32.5	1.89	2019_3	239.0	2019	6.3857842799450495	Colby_College	Colby_College	0.0	113	3.976697750429584	-0.07312733115627025	0.015606526239393553	Eustis Parking Lot; Colby College 8/22/19	0.5269766973677589	0.0003774724445115507	0.33825305752680057	0.05986712969953194	0.001170164577985807	0.0057501635713926216	0.06492526045598672	0.33820272786753236	0.42314661029744827	0.09410388041672958	0.9871659368866071	0.865607227339071	8/22/23	August	Colby_College2019	109
FJ190822_003	imp	W	FJ190822-003	8/22/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							10/28/19	9/28/20	31.5	1.85	31.5	1.85	2019_2	156.0	2019	10.95224848461782	Colby_College	Colby_College	0.0	113	2.742273536070793	-0.10016729811002975	-0.05810826249991961	Eustis Parking Lot; Colby College 8/22/19	0.8176760546529157	0.006161613744586155	0.14650283553875237	0.005611256012060013	0.00046660764279390297	0.004127682993946065	0.0	0.14650283553875237	0.060443636189610205	0.7566461678351798	0.9737981862123424	0.9703405039362543	8/22/23	August	Colby_College2019	109
FJ190822_004	bim	M	FJ190822-004	8/22/19												3/20/20	10/9/20	28.0	1.86	28.0	1.86	2019_4	262.0	2019	0.8657129924592344	No_Site	No_Site	0.0	113	2.5377056257331	0.3134064423437971	-0.09219303784915467		0.19700091859281513	0.3063134635914496	0.0010675538121601828	0.0	0.0	0.0	0.0	0.0010675538121601828	0.0003724024926140172	0.0003972293254549517	0.0018371856302291517	0.5043819359964249	8/22/23	August	No_Site2019	50
FJ190822_006	bim	M	FJ190822-006	8/22/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/28/20	10/11/20	43.3	1.87	43.3	1.87	2019_4	295.0	2019	241.1572271859208	Colby_College	Colby_College	1.0	113	4.503831495660938	-0.03689495398645587	-0.010944064827128726	Eustis Parking Lot; Colby College 8/22/19	0.4842451744854915	0.007957305381567173	0.2590758021219481	0.011919979547488175	0.0003515275469768631	0.0014380672376326218	0.102262559120542	0.25885210277387194	0.0004633772210149559	0.0	0.3752876134475266	0.7512782819890067	8/22/23	August	Colby_College2019	109
FJ190822_007	bim	M	FJ190822-007	8/22/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							9/23/19	10/4/20	55.4	1.87	55.4	1.87	2019_3	202.0	2019	55.02783080349095	Colby_College	Colby_College	1.0	113	2.530718161156402	-0.15046806427487852	-0.08860766681388138	Eustis Parking Lot; Colby College 8/22/19	0.9728650863330407	0.004506877377816798	0.015253146034533217	0.0003277729002048581	0.0001404741000877963	0.0	0.0	0.015253146034533217	0.00305531167690957	0.00022241732513901083	0.018999122036874455	0.9926251097453908	8/22/23	August	Colby_College2019	109
FJ190822_008	bim	M	FJ190822-008	8/22/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/24/20	10/10/20	33.9	1.95	33.9	1.95	2019_4	280.0	2019	26.218724780237785	Colby_College	Colby_College	0.0	113	3.557758625732245	0.17104639762335347	0.1493398379289075	Eustis Parking Lot; Colby College 8/22/19	0.04855400652784455	0.1639551653467601	0.5375857095868228	0.0013915947676036739	0.10616602990663664	0.0	0.00037952584571009285	0.5375857095868228	0.0012650861523669761	0.00048073273789945095	0.6472686789970397	0.7500948814614274	8/22/23	August	Colby_College2019	109
FJ190827_001	vag	W	FJ190827-001	8/27/19	JL	Allen Island	Allen Island									2/28/20	10/11/20	40.0	1.94	40.0	1.94	2019_4	292.0	2019	15692.128476861446	Allen_Island	Allen_Island	1.0	118	5.831661647317443	-0.14006358144613518	-0.1018517362576612	Allen Island8/27/19	0.9643714971977582	0.013410728582866294	0.003602882305844676	0.0	0.00020016012810248197	0.0	0.0	0.003602882305844676	0.0029023218574859887	0.003102481985588471	0.009807846277021618	0.9813851080864692	8/27/23	August	Allen_Island2019	110
FJ190827_003	vag	W	FJ190827-003	8/27/19	JL	Allen Island	Allen Island									2/24/20	10/7/20	96.3	2.04	96.3	2.04	2019_3	237.0	2019	612.9938947806282	Allen_Island	Allen_Island	1.0	118	6.255877979545881	-0.026855625113247954	0.1369009888314531	Allen Island8/27/19	0.28277356446370533	0.0	0.7150595882990249	0.0	0.0	0.0	0.0	0.7150595882990249	0.17154207295052365	0.00288912964969303	0.8894907908992417	0.9978331527627302	8/27/23	August	Allen_Island2019	110
FJ190827_004	vag	W	FJ190827-004	8/27/19	JL	Allen Island	Allen Island										10/13/20	38.4	1.92	38.4	1.92	2019_4	299.0	2019	11431.294170395486	Allen_Island	Allen_Island	1.0	118	7.725678304911186	-0.0313823043978733	0.030582938733478133	Allen Island8/27/19	0.9672212040039475	0.006485267164810377	0.005216410545608346	0.0	0.0	0.0	0.0	0.0033836176512054136	0.00303115747920485	0.0023967291696038347	0.008811504300014098	0.9789228817143663	8/27/23	August	Allen_Island2019	110
FJ190827_005	bor	M	FJ190827-005	8/27/19	JL	Allen Island	Allen Island									8/31/20	10/7/20	77.9	1.98	77.9	1.98	2019_4	247.0	2019	0.5963041651533272	Allen_Island	Allen_Island	0.0	118	2.283825917196283	-0.0763271633576584	-0.12812684165214655	Allen Island8/27/19	0.7611528112165415	0.0009559552471321343	0.0	0.017596657697210027	0.0	0.007718453476844639	0.0	0.0	0.000849737997450786	0.747875655006373	0.7740405041778784	0.7621087664636736	8/27/23	August	Allen_Island2019	110
FJ190827_022	bim	M	FJ190827-022	8/27/19													10/13/20	83.6	1.87	83.6	1.87	2019_4	309.0	2019	4.814356646739027	No_Site	No_Site	0.0	118	3.062080862020415	-0.04118448331193575	-0.14042671585567634		0.4403994031906347	0.006863307701136233	0.05830368415012051	0.0005968093653161942	0.004453116033513141	6.886261907494549e-05	0.41659589119706186	0.05830368415012051	0.21820268564214393	0.0005279467462412488	0.6987489957534718	0.5055663950418915	8/27/23	August	No_Site2019	50
FJ190827_006	bim	M	FJ190827-006	8/27/19	JL	Allen Island	Allen Island									8/31/20	10/7/20	44.8	1.8	44.8	1.8	2019_4	248.0	2019	1591.7878730409611	Allen_Island	Allen_Island	1.0	118	3.300861534441675	-0.03203609192456622	-0.12544686302407987	Allen Island8/27/19	0.7800419538507641	0.12361402457296973	0.05064429127959245	0.0	0.0	0.0	0.0	0.05064429127959245	0.008840275696733593	0.006293077614623914	0.06577764459094995	0.9543002697033264	8/27/23	August	Allen_Island2019	110
FJ190827_007	bor	W	FJ190827-007	8/27/19	JL	Allen Island	Allen Island									2/17/20	10/7/20	132.8	2.1	132.8	2.1	2019_3	240.0	2019	0.2661895250056542	Allen_Island	Allen_Island	0.0	118	2.418579634403921	-0.034407024009162006	0.10361168358125336	Allen Island8/27/19	0.35706889200219283	0.0005482122190412377	0.6360479990254005	0.0017055491259060729	0.000243649875129439	0.0037156605957239445	0.0	0.6360479990254005	0.3515867698117805	0.0026192361576414694	0.995918864591582	0.9936651032466346	8/27/23	August	Allen_Island2019	110
FJ190827_008	imp	W	FJ190827-008	8/27/19	JL	Allen Island	Allen Island									2/17/20	10/7/20	33.1	1.94	33.1	1.94	2019_4	246.0	2019	1.8900113612045573	Allen_Island	Allen_Island	0.0	118	3.277888813288535	-0.07110970420801434	0.03813893882157372	Allen Island8/27/19	0.566215268809269	0.0	0.4070145013099148	0.01040552009150954	0.005331906571713221	0.0	0.010497767610051289	0.4070145013099148	0.5526179845762149	0.009150953839341721	0.9950186339987455	0.9732297701191838	8/27/23	August	Allen_Island2019	110
FJ190827_009	bor	W	FJ190827-009	8/27/19	JL	Allen Island	Allen Island									2/24/20	10/13/20	68.3	1.91	68.3	1.91	2019_4	312.0	2019	63665.126089884114	Allen_Island	Allen_Island	1.0	118	2.485178201012193	0.2013105957530708	0.00467421049585109	Allen Island8/27/19	0.3599094992064296	0.08763043258028569	0.001452064971465235	0.020666599128761017	0.0	0.012291898828217337	0.0	0.001384527065815689	0.05139634619930436	0.00030392057542295614	0.08604329179752136	0.4489919967581805	8/27/23	August	Allen_Island2019	110
FJ190827_010	bim	W	FJ190827-010	8/27/19	JL	Allen Island	Allen Island									3/5/20	10/9/20	65.6	1.95	65.6	1.95	2019_4	252.0	2019	12249.849878174491	Allen_Island	Allen_Island	1.0	118	3.143281288878519	0.03535432764199758	0.14036767231809208	Allen Island8/27/19	0.7435897435897436	0.0008670878236095627	0.25411866716214543	0.0009909575126966432	0.0	0.0	0.0	0.25411866716214543	0.004149634584417193	0.002167719559023907	0.26142697881828314	0.9985754985754987	8/27/23	August	Allen_Island2019	110
FJ190827_012	san	Q	FJ190827-012	8/27/19	JL	Allen Island	Allen Island									3/5/20	10/9/20	90.1	1.91	90.1	1.91	2019_4	264.0	2019	25866.62582690165	Allen_Island	Allen_Island	1.0	118	6.870045746554133	0.4289915754690331	-0.112025140407726	Allen Island8/27/19	0.14967597208374875	0.748753738783649	0.008100697906281156	0.0	0.0	0.005234297108673978	0.0	0.008100697906281156	0.021311066799601198	0.003115653040877368	0.0377617148554337	0.906530408773679	8/27/23	August	Allen_Island2019	110
FJ190827_013	bim	W	FJ190827-013	8/27/19	JL	Allen Island	Allen Island									2/17/20	10/10/20	50.6	1.87	50.6	1.87	2019_4	279.0	2019	27807.160068111487	Allen_Island	Allen_Island	1.0	118	1.950324130889101	-0.09998460528225261	-0.044693145221795495	Allen Island8/27/19	0.9898577757052927	0.006528328281650735	0.001981813942643973	0.0	0.0	0.0	0.00011657729074376311	0.001981813942643973	0.0014572161342970389	0.0012240615528095126	0.0047796689204942875	0.9983679179295873	8/27/23	August	Allen_Island2019	110
FJ190827_014	imp	W	FJ190827-014	8/27/19	JL	Allen Island	Allen Island									3/12/20	10/13/20	48.7	1.96	48.7	1.96	2019_4	298.0	2019	4.926250154973297	Allen_Island	Allen_Island	0.0	118	1.946893587123215	-0.08922202629014607	-0.008131528258439904	Allen Island8/27/19	0.6032126293805092	0.0	0.3010534721582358	0.008784053564298658	0.00019963758100678767	0.0	0.08668878036794742	0.3010534721582358	0.5926625510611505	0.010550078319358702	0.9999385730519981	0.904266101538745	8/27/23	August	Allen_Island2019	110
FJ190827_015	imp	W	FJ190827-015	8/27/19	JL	Allen Island	Allen Island									2/28/20	10/7/20	33.3	1.85	33.3	1.85	2019_3	234.0	2019	4.147806140612599	Allen_Island	Allen_Island	0.0	118	2.058681010673281	-0.06629530649877136	0.0561535634450162	Allen Island8/27/19	0.489393823574377	0.0	0.47223283901544105	0.003153187585996025	0.00013377159455740714	0.0	0.02975462467512613	0.47223283901544105	0.4771441675584773	0.011848341232227487	0.9942669316618253	0.961626662589818	8/27/23	August	Allen_Island2019	110
FJ190827_016	imp	W	FJ190827-016	8/27/19	JL	Allen Island	Allen Island									3/20/20	10/7/20	122.1	1.74	122.1	1.74	2019_4	244.0	2019	0.3507691685592261	Allen_Island	Allen_Island	0.0	118	1.812990496478824	-0.11499128341674986	-0.08481616025562348	Allen Island8/27/19	0.804468802698145	0.0	0.11340640809443507	0.0	0.0	0.0	0.07074198988195615	0.11340640809443507	0.3826306913996627	0.42107925801011803	0.987858347386172	0.91787521079258	8/27/23	August	Allen_Island2019	110
FJ190827_017	tern	W	FJ190827-017	8/27/19	JL	Allen Island	Allen Island									2/28/20	10/11/20	39.8	1.97	39.8	1.97	2019_4	288.0	2019	2047.115834370496	Allen_Island	Allen_Island	1.0	118	3.33602618993382	-0.09318408644075411	-0.027976990067188016	Allen Island8/27/19	0.77914537854157	6.333657053582738e-05	0.21633661276020774	0.0005911413250010556	0.0025756872017903137	0.0	0.0	0.21633661276020774	0.5961660262635646	0.18287379132711226	0.998543258877676	0.9955453278723135	8/27/23	August	Allen_Island2019	110
FJ190827_018	tern	W	FJ190827-018	8/27/19	JL	Allen Island	Allen Island									3/20/20	10/13/20	51.9	1.9	51.9	1.9	2019_4	306.0	2019	3.2014474343932333	Allen_Island	Allen_Island	0.0	118	2.31666556530815	-0.12407160443418448	-0.09834006328084333	Allen Island8/27/19	0.9948918056048244	0.0	0.001667257892869812	0.0	0.0	0.0	0.0	0.001667257892869812	0.001064207165661582	0.9937566512947854	0.9964881163533168	0.9965590634976942	8/27/23	August	Allen_Island2019	110
FJ190827_021	bor	W	FJ190827-021	8/27/19	JL	Allen Island	Allen Island									2/24/20	10/10/20	75.1	1.96	75.1	1.96	2019_4	274.0	2019	2453.0259105342548	Allen_Island	Allen_Island	1.0	118	3.864040185855734	-0.02310125378306032	-0.03647940182072868	Allen Island8/27/19	0.5985763248088585	0.0975481149485895	0.2521486949644081	0.005852886896915371	0.0	0.02225151595043501	0.016134985499604536	0.2521486949644081	0.594885315054047	0.0	0.89127339836541	0.948273134721856	8/27/23	August	Allen_Island2019	110
FJ190828_001	imp	W	FJ190828-001	8/28/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/17/20	10/11/20	42.7	1.92	42.7	1.92	2019_4	296.0	2019	1.5541722589331188	Colby_College	Colby_College	0.0	119	2.734627173100995	0.07137794060662024	-0.006863933929252457	Eustis Parking Lot; Colby College 8/28/19	0.291794823997266	0.1528567434057228	0.31245533911206386	0.00254761239009538	0.00031068443781650975	0.0	0.10401714978096747	0.31245533911206386	0.28859477428775593	0.00031068443781650975	0.7082362444465156	0.7571069065150526	8/28/23	August	Colby_College2019	111
FJ190828_002	imp	W	FJ190828-002	8/28/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/17/20	10/7/20	56.2	2.08	56.2	2.08	2019_3	233.0	2019	0.6057389125562357	Colby_College	Colby_College	0.0	119	4.088390156167524	-0.10945642800174948	-0.08590738947212191	Eustis Parking Lot; Colby College 8/28/19	0.8141505063207359	0.0055596002382685816	0.10477199020451386	0.003309285856112251	0.0	0.0017870143623006155	0.05526507379707459	0.10477199020451386	0.30763121318419484	0.5044013501886293	0.9771659275928255	0.9244820967635184	8/28/23	August	Colby_College2019	111
FJ190828_003	imp	W	FJ190828-003	8/28/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/17/20	10/10/20	80.2	2.03	80.2	2.03	2019_4	275.0	2019	9615.74040836414	Colby_College	Colby_College	1.0	119	4.231198040066512	-0.03283099789793419	-0.09758703618467435	Eustis Parking Lot; Colby College 8/28/19	0.6944947893067512	0.10223153602174898	0.12245129134571817	0.01359311282283643	0.0012460353420933393	0.0	0.007193022202084278	0.10149524241051201	0.20236746714997733	0.46012686905301314	0.7860217489805165	0.9191776166742184	8/28/23	August	Colby_College2019	111
FJ190828_004	bim	W	FJ190828-004	8/28/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/17/20	10/7/20	38.2	1.91	38.2	1.91	2019_3	238.0	2019	81.34155697897678	Colby_College	Colby_College	1.0	119	3.988479377468319	0.10225051333230682	0.15425812693068966	Eustis Parking Lot; Colby College 8/28/19	0.08347312621619808	0.04921827819902033	0.6031671475541838	0.015567335435818291	0.0	0.0	0.0001342011675501577	0.6031671475541838	0.03653626786553043	0.0007716567134134067	0.6561766087364961	0.7358585519694022	8/28/23	August	Colby_College2019	111
FJ190905_002	imp	W	FJ190905-002	9/5/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							?	10/5/20	36.1	1.95	36.1	1.95	2019_3	232.0	2019	0.0	Colby_College	Colby_College	0.0	127	2.167406451046858	-0.08351881443674028	0.023093149263094092	Eustis Parking Lot; Colby College 9/5/19	0.5928836725597979	0.00031198930322388945	0.3990640320903283	0.0	0.00017827960184222256	0.0010845342445401872	0.005051255385529639	0.3990640320903283	0.10456098648046352	0.48778784727380775	0.9977269350765116	0.9922596939533501	9/5/23	September	Colby_College2019	112
