	xB0017	xB0031	xB0049	xB0051	xB0053	xB0054	xB0063	xB0064	xB0065	xB0067	xB0068	xB0069	xB0072	xB0073	xB0074	xB0075	xB0087	xB0106	xB0143	xB0146	xB0151	xB0153	xB0155	xB0164	xB0167	xB0169	x102	x106	x107	x125	x132	x133	x15	x180	x185	x22	x23	x36	x38	x42	x45	x47	x49	x54	x57	x68	x7	x74	x75	x78	x93	xAO190715_001	xDRA190709_003	xDRA190709_004	xDRA190709_006	xDRA190709_007	xDRA190709_008	xDRA190709_009	xDRA190709_010	xDRA190709_011	xDRA190715_001	xDRA190824_004	xFJ190709_011	xFJ190710_003	xFJ190710_004	xFJ190715_002	xFJ190724_003	xFJ190809_007	xFJ190809_013	xFJ190809_014	xFJ190814_001	xFJ190814_002	xFJ190814_006	xFJ190814_007	xFJ190814_009	xFJ190815_002	xFJ190822_001	xFJ190822_002	xFJ190822_003	xFJ190822_004	xFJ190822_006	xFJ190822_008	xFJ190827_001	xFJ190827_004	xFJ190827_022	xFJ190827_006	xFJ190827_010	xFJ190827_013	xFJ190828_001	xFJ190828_002	xFJ190828_003	xFJ190828_004	xFJ190905_002	xFJ190905_003	xJL190710_001	xJL190710_002	xJL190724_001	xJL190724_004	xJL190731_003	xJL190731_004	xJL190731_005	xJL190806_001	xJL190806_002	xJL190806_004	xJL190806_005	xJL190806_006	xJL190806_007	xJL190806_008	xJL190905_001	xJL190910_001	xPF190724_001	xPF190724_003	xPF190724_004	xPF190724_005	xPF190724_008
xFJ190715_002	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190724_003	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190809_007	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190809_013	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190809_014	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190814_001	0.005029565654695034	0.005343914031982422	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.0008307765820063651	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.0009314012131653726	0.005029565654695034	0.007609109859913588	0.002870237454771996	5.029561361880042e-05	0.005029565654695034	0.005265694577246904	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.0004394484858494252	0.005029565654695034	0.005265694577246904	0.005265694577246904	0.005029565654695034	0.002250955672934651	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.002975897397845984	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.0	0.005343914031982422	0.005029565654695034	0.005029565654695034	0.003342014271765947	0.005029565654695034	0.005029565654695034	0.001117681269533932	0.005029565654695034	0.005343914031982422	0.003486653091385961	0.002495237626135349	0.005029565654695034	0.005029565654695034	0.003761518513783813	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005343914031982422	0.005029565654695034	0.005029565654695034	0.003815189935266972	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.002181267365813255	0.005343914031982422	0.003005383303388953	0.003133723046630621	0.002817736472934484	0.005029565654695034	0.001085929223336279	0.002697543706744909	0.001110696233808994	0.0002633724361658096	0.001665194402448833	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034	0.005029565654695034
xFJ190814_002	0.01037347968667746	0.0	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.006174690090119839	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.006275314837694168	0.01037347968667746	0.01295301783829927	0.002473675878718495	0.005394209641963243	0.01037347968667746	0.002581404754891992	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.005783362314105034	0.01037347968667746	0.002581404754891992	0.002581404754891992	0.01037347968667746	0.00759486947208643	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.008319810964167118	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.005343914031982422	0.0	0.01037347968667746	0.01037347968667746	0.002001899527385831	0.01037347968667746	0.01037347968667746	0.004226231947541237	0.01037347968667746	0.0	0.001857260591350496	0.002848675940185785	0.01037347968667746	0.01037347968667746	0.001582395168952644	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.0	0.01037347968667746	0.01037347968667746	0.001528723281808197	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.003162646433338523	0.0	0.002338530262932181	0.008477636612951756	0.008161650039255619	0.01037347968667746	0.006429843138903379	0.008041457273066044	0.006454609800130129	0.005607286002486944	0.007009108085185289	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746	0.01037347968667746
xFJ190814_006	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190814_007	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190814_009	0.008371579460799694	0.002001899527385831	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.004172790795564651	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.004273415543138981	0.008371579460799694	0.01095112040638924	0.0004717764095403254	0.003392309881746769	0.008371579460799694	0.003586974693462253	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.003781462786719203	0.008371579460799694	0.003586974693462253	0.003586974693462253	0.008371579460799694	0.005592970177531242	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.006317912135273218	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.003342014271765947	0.002001899527385831	0.008371579460799694	0.008371579460799694	0.0	0.008371579460799694	0.008371579460799694	0.002224332885816693	0.008371579460799694	0.002001899527385831	0.000144638994242996	0.0008467763545922935	0.008371579460799694	0.008371579460799694	0.0004195043875370175	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.002001899527385831	0.008371579460799694	0.008371579460799694	0.0004731762455776334	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.001160746905952692	0.002001899527385831	0.0003366306482348591	0.006475737784057856	0.006159750744700432	0.008371579460799694	0.004427943844348192	0.006039557978510857	0.004452710505574942	0.003605386707931757	0.005007208324968815	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694	0.008371579460799694
xFJ190815_002	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190822_002	0.006147247273474932	0.004226231947541237	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.001948457793332636	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.002049082424491644	0.006147247273474932	0.00872679054737091	0.001752556534484029	0.001167976879514754	0.006147247273474932	0.004704274237155914	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.001557129668071866	0.006147247273474932	0.004704274237155914	0.004704274237155914	0.006147247273474932	0.003368636593222618	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.004093579016625881	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.001117681269533932	0.004226231947541237	0.006147247273474932	0.006147247273474932	0.002224332885816693	0.006147247273474932	0.006147247273474932	0.0	0.006147247273474932	0.004226231947541237	0.00236897193826735	0.001377556589432061	0.006147247273474932	0.006147247273474932	0.002643837360665202	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.004226231947541237	0.006147247273474932	0.006147247273474932	0.002697509247809649	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.001063586096279323	0.004226231947541237	0.001887702266685665	0.004251404199749231	0.003935417626053095	0.006147247273474932	0.002203610725700855	0.00381522485986352	0.002228377619758248	0.00138105358928442	0.002782875671982765	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932	0.006147247273474932
xFJ190822_003	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190822_006	0.008516219444572926	0.001857260591350496	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.004317429848015308	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.004418054595589638	0.008516219444572926	0.01109575945883989	0.0006164154037833214	0.003536948701366782	0.008516219444572926	0.003514321520924568	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.003926101606339216	0.008516219444572926	0.003514321520924568	0.003514321520924568	0.008516219444572926	0.005737608298659325	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.006462551187723875	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.003486653091385961	0.001857260591350496	0.008516219444572926	0.008516219444572926	0.000144638994242996	0.008516219444572926	0.008516219444572926	0.00236897193826735	0.008516219444572926	0.001857260591350496	0.0	0.0009914154652506113	0.008516219444572926	0.008516219444572926	0.0002748653932940215	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.001857260591350496	0.008516219444572926	0.008516219444572926	0.0003285372804384679	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.001305385609157383	0.001857260591350496	0.0004812696133740246	0.006620375905185938	0.006304389797151089	0.008516219444572926	0.004572582431137562	0.006184197030961514	0.004597349558025599	0.003750025294721127	0.005151847377419472	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926	0.008516219444572926
xFJ190822_008	0.007524803746491671	0.002848675940185785	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.003326014149934053	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.003426638897508383	0.007524803746491671	0.0101043451577425	0.0003749999741557986	0.002545533236116171	0.007524803746491671	0.004012316931039095	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.002934685908257961	0.007524803746491671	0.004012316931039095	0.004012316931039095	0.007524803746491671	0.004746193531900644	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.00547113548964262	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.002495237626135349	0.002848675940185785	0.007524803746491671	0.007524803746491671	0.0008467763545922935	0.007524803746491671	0.007524803746491671	0.001377556589432061	0.007524803746491671	0.002848675940185785	0.0009914154652506113	0.0	0.007524803746491671	0.007524803746491671	0.001266280771233141	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.002848675940185785	0.007524803746491671	0.007524803746491671	0.001319952658377588	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.0003139703767374158	0.002848675940185785	0.0005101457936689258	0.005628961138427258	0.005312974099069834	0.007524803746491671	0.00358116696588695	0.005192781332880259	0.003605933859944344	0.002758610295131803	0.004160432144999504	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671	0.007524803746491671
xFJ190827_001	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
xFJ190827_004	0.0	0.01037347968667746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00419878913089633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004098164848983288	0.0	0.002579550025984645	0.007899804040789604	0.0049792705103755	0.0	0.007792084943503141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004590117372572422	0.0	0.007792084943503141	0.007792084943503141	0.0	0.002778610680252314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053668256849051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005029565654695034	0.01037347968667746	0.0	0.0	0.008371579460799694	0.0	0.0	0.006147247273474932	0.0	0.01037347968667746	0.008516219444572926	0.007524803746491671	0.0	0.0	0.008791085332632065	0.0	0.0	0.0	0.01037347968667746	0.0	0.0	0.00884475652128458	0.0	0.0	0.0	0.0	0.0	0.0	0.007210833020508289	0.01037347968667746	0.008034950122237206	0.001895842840895057	0.002211829647421837	0.0	0.003943637013435364	0.002332022646442056	0.003918869886547327	0.004766193684190512	0.003364371601492167	0.0	0.0	0.0	0.0	0.0	0.0
